['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:78', '00:00:00:00:00:8a', '0x0x806', '2', 'output=8']
['1', '2', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:4b', '0x0x800', '10', 'output=1']
['1', '5', '0', '0', '9007199254740992', '00:00:00:00:00:8b', '00:00:00:00:00:67', '0x0x800', '9', 'output=1']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:37', '0x0x800', '10', 'output=1']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:0e', '0x0x800', '10', 'output=1']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8b', '00:00:00:00:00:7f', '0x0x800', '9', 'output=3']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:18', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8b', '00:00:00:00:00:84', '0x0x800', '9', 'output=3']
['1', '2', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:57', '0x0x800', '10', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:19', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:79', '00:00:00:00:00:8c', '0x0x800', '2', 'output=10']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:6a', '00:00:00:00:00:8c', '0x0x800', '2', 'output=10']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:6a', '0x0x800', '10', 'output=2']
['1', '1', '98', '1', '9007199254740992', '00:00:00:00:00:66', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:85', '0x0x800', '10', 'output=3']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:87', '0x0x800', '10', 'output=5']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:85', '00:00:00:00:00:8c', '0x0x800', '3', 'output=10']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:62', '0x0x800', '10', 'output=1']
['1', '2', '0', '0', '9007199254740992', '00:00:00:00:00:54', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '2', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:52', '0x0x800', '10', 'output=1']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:88', '00:00:00:00:00:8c', '0x0x800', '6', 'output=10']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:83', '00:00:00:00:00:8c', '0x0x800', '3', 'output=10']
['1', '5', '0', '0', '9007199254740992', '00:00:00:00:00:6d', '00:00:00:00:00:8b', '0x0x800', '2', 'output=9']
['1', '5', '98', '1', '9007199254740992', '00:00:00:00:00:66', '00:00:00:00:00:8b', '0x0x800', '1', 'output=9']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:67', '0x0x800', '10', 'output=1']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:5e', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:5e', '0x0x800', '10', 'output=1']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:5b', '0x0x800', '10', 'output=1']
['1', '2', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:49', '0x0x800', '10', 'output=1']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:45', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8b', '00:00:00:00:00:73', '0x0x800', '9', 'output=1']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:74', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:11', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:84', '0x0x800', '10', 'output=3']
['1', '8', '98', '1', '9007199254740992', '00:00:00:00:00:8a', '00:00:00:00:00:8b', '0x0x800', '8', 'output=9']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:11', '0x0x800', '10', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:22', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:0c', '0x0x800', '10', 'output=1']
['1', '2', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:4a', '0x0x800', '10', 'output=1']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:85', '00:00:00:00:00:8b', '0x0x800', '3', 'output=9']
['1', '2', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:45', '0x0x800', '10', 'output=1']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:2a', '0x0x800', '10', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:8b', '0x0x800', '10', 'output=9']
['1', '1', '98', '1', '9007199254740992', '00:00:00:00:00:5b', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:86', '00:00:00:00:00:8b', '0x0x800', '4', 'output=9']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:79', '0x0x800', '10', 'output=2']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:75', '0x0x800', '10', 'output=1']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:43', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:06', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:25', '0x0x800', '10', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:16', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:75', '00:00:00:00:00:8b', '0x0x800', '1', 'output=9']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:72', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:69', '0x0x800', '10', 'output=1']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:41', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:12', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:40', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:1b', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:61', '0x0x800', '10', 'output=1']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:21', '0x0x800', '10', 'output=1']
['1', '5', '0', '0', '9007199254740992', '00:00:00:00:00:8b', '00:00:00:00:00:69', '0x0x800', '9', 'output=1']
['1', '1', '98', '1', '9007199254740992', '00:00:00:00:00:5a', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:20', '0x0x800', '10', 'output=1']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8b', '00:00:00:00:00:7c', '0x0x800', '9', 'output=2']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:81', '0x0x800', '10', 'output=3']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:22', '0x0x800', '10', 'output=1']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:46', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:31', '0x0x800', '10', 'output=1']
['1', '5', '0', '0', '9007199254740992', '00:00:00:00:00:6e', '00:00:00:00:00:8b', '0x0x800', '2', 'output=9']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:5d', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8b', '00:00:00:00:00:85', '0x0x800', '9', 'output=3']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:72', '00:00:00:00:00:8b', '0x0x800', '1', 'output=9']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:6e', '00:00:00:00:00:8c', '0x0x800', '2', 'output=10']
['1', '1', '98', '1', '9007199254740992', '00:00:00:00:00:64', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:2e', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8b', '00:00:00:00:00:72', '0x0x800', '9', 'output=1']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:7d', '00:00:00:00:00:8b', '0x0x800', '2', 'output=9']
['1', '2', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:4d', '0x0x800', '10', 'output=1']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:66', '0x0x800', '10', 'output=1']
['1', '2', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:47', '0x0x800', '10', 'output=1']
['1', '2', '0', '0', '9007199254740992', '00:00:00:00:00:50', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:07', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '2', '0', '0', '9007199254740992', '00:00:00:00:00:4e', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:27', '0x0x800', '10', 'output=1']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8b', '00:00:00:00:00:82', '0x0x800', '9', 'output=3']
['1', '2', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:51', '0x0x800', '10', 'output=1']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:5f', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:7c', '00:00:00:00:00:8c', '0x0x800', '2', 'output=10']
['1', '2', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:3c', '0x0x800', '10', 'output=1']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:60', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:3d', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:02', '0x0x800', '10', 'output=1']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:7f', '00:00:00:00:00:8c', '0x0x800', '3', 'output=10']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:3a', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:60', '0x0x800', '10', 'output=1']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:83', '00:00:00:00:00:8b', '0x0x800', '3', 'output=9']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:80', '0x0x800', '10', 'output=3']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:70', '0x0x800', '10', 'output=2']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:82', '00:00:00:00:00:8b', '0x0x800', '3', 'output=9']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:4d', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:48', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8b', '00:00:00:00:00:7b', '0x0x800', '9', 'output=2']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:4b', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '2', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:48', '0x0x800', '10', 'output=1']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:81', '00:00:00:00:00:8b', '0x0x800', '3', 'output=9']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:6f', '0x0x800', '10', 'output=2']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:12', '0x0x800', '10', 'output=1']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:0b', '0x0x800', '10', 'output=1']
['1', '2', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:53', '0x0x800', '10', 'output=1']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:01', '0x0x800', '10', 'output=1']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8b', '00:00:00:00:00:89', '0x0x800', '9', 'output=7']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:7c', '0x0x800', '10', 'output=2']
['1', '2', '0', '0', '9007199254740992', '00:00:00:00:00:53', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:1f', '0x0x800', '10', 'output=1']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:3c', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:1a', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:03', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '5', '0', '0', '9007199254740992', '00:00:00:00:00:8b', '00:00:00:00:00:68', '0x0x800', '9', 'output=1']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:6b', '00:00:00:00:00:8c', '0x0x800', '2', 'output=10']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8b', '00:00:00:00:00:79', '0x0x800', '9', 'output=2']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:28', '0x0x800', '10', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:27', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:05', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:3f', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:0e', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:09', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '5', '0', '0', '9007199254740992', '00:00:00:00:00:8b', '00:00:00:00:00:65', '0x0x800', '9', 'output=1']
['1', '0', '0', '0', '9007199254740992', '00:00:00:00:00:89', '00:00:00:00:00:8c', '0x0x800', '7', 'output=10']
['1', '2', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:46', '0x0x800', '10', 'output=1']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:77', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:6e', '0x0x800', '10', 'output=2']
['1', '1', '98', '1', '9007199254740992', '00:00:00:00:00:67', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:2c', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:7e', '00:00:00:00:00:8b', '0x0x800', '2', 'output=9']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:80', '00:00:00:00:00:8c', '0x0x800', '3', 'output=10']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:6c', '00:00:00:00:00:8c', '0x0x800', '2', 'output=10']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:61', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8b', '00:00:00:00:00:83', '0x0x800', '9', 'output=3']
['1', '0', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:89', '0x0x800', '10', 'output=7']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:76', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:5c', '0x0x800', '10', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:39', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:1e', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:7b', '00:00:00:00:00:8b', '0x0x800', '2', 'output=9']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:47', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:7d', '0x0x800', '10', 'output=2']
['1', '2', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:41', '0x0x800', '10', 'output=1']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:6b', '0x0x800', '10', 'output=2']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:56', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:01', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '2', '0', '0', '9007199254740992', '00:00:00:00:00:4f', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:16', '0x0x800', '10', 'output=1']
['1', '1', '98', '1', '9007199254740992', '00:00:00:00:00:65', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:34', '0x0x800', '10', 'output=1']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:78', '0x0x800', '10', 'output=2']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:2d', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:1c', '0x0x800', '10', 'output=1']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:03', '0x0x800', '10', 'output=1']
['1', '5', '0', '0', '9007199254740992', '00:00:00:00:00:6c', '00:00:00:00:00:8b', '0x0x800', '2', 'output=9']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:0a', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:62', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:02', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '5', '0', '0', '9007199254740992', '00:00:00:00:00:8b', '00:00:00:00:00:6c', '0x0x800', '9', 'output=2']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:13', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:74', '00:00:00:00:00:8b', '0x0x800', '1', 'output=9']
['1', '5', '0', '0', '9007199254740992', '00:00:00:00:00:8b', '00:00:00:00:00:6f', '0x0x800', '9', 'output=2']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:7e', '0x0x800', '10', 'output=2']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:26', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:24', '0x0x800', '10', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8b', '00:00:00:00:00:8c', '0x0x800', '9', 'output=10']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:38', '0x0x800', '10', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:36', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:2f', '0x0x800', '10', 'output=1']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:86', '00:00:00:00:00:8c', '0x0x800', '4', 'output=10']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:71', '0x0x800', '10', 'output=1']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:58', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:49', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:05', '0x0x800', '10', 'output=1']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8b', '00:00:00:00:00:74', '0x0x800', '9', 'output=1']
['1', '5', '0', '0', '9007199254740992', '00:00:00:00:00:8b', '00:00:00:00:00:70', '0x0x800', '9', 'output=2']
['1', '2', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:3e', '0x0x800', '10', 'output=1']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:39', '0x0x800', '10', 'output=1']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:6d', '00:00:00:00:00:8c', '0x0x800', '2', 'output=10']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:0a', '0x0x800', '10', 'output=1']
['1', '1', '0', '0', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:64', '0x0x800', '10', 'output=1']
['1', '2', '98', '1', '9007199254740992', '00:00:00:00:00:57', '00:00:00:00:00:8c', '0x0x800', '1', 'output=10']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:7c', '00:00:00:00:00:8b', '0x0x800', '2', 'output=9']
